MON timestamp weightedPrice RollingMin RollingMax averPrice stdevPrice coin cash curBalanceCoin curBalanceDollar trades decision
MON 1006 11414.03 11185.94 12359.06 11414.03 0 0.0 2224.6908811028356 0.19490844873395596 2224.6908811028356 22 0
MON 1007 10245.3 11185.94 12359.06 10245.3 0 0.0 2224.6908811028356 0.21714258060797006 2224.6908811028356 22 0
MON 1008 10511.81 10182.47 12359.06 10511.81 0 0.0 2224.6908811028356 0.21163728045910607 2224.6908811028356 22 0
MON 1009 10169.57 10182.47 12359.06 10169.57 0 0.0 2224.6908811028356 0.21875958188033867 2224.6908811028356 22 0
MON 1010 10280.35 9946.68 12359.06 10280.35 0 0.0 2224.6908811028356 0.21640225100340316 2224.6908811028356 22 0
MON 1011 10369.56 9946.68 12359.06 10369.56 0 0.0 2224.6908811028356 0.2145405283447741 2224.6908811028356 22 0
MON 1012 10131.52 9916.49 12359.06 10131.52 0 0.0 2224.6908811028356 0.2195811567368801 2224.6908811028356 22 0
MON 1013 10242.35 9916.49 12359.06 10242.35 0 0.0 2224.6908811028356 0.2172051219791196 2224.6908811028356 22 0
MON 1014 10363.14 9916.49 12359.06 10363.14 0 0.0 2224.6908811028356 0.21467343692190163 2224.6908811028356 22 0
MON 1015 10400.91 9916.49 12359.06 10400.91 0 0.0 2224.6908811028356 0.21389386900788832 2224.6908811028356 22 0
MON 1016 10442.17 9916.49 12359.06 10442.17 0 0.0 2224.6908811028356 0.2130487131604672 2224.6908811028356 22 0
MON 1017 10323.76 9916.49 12359.06 10323.76 0 0.0 2224.6908811028356 0.21549230911052134 2224.6908811028356 22 0
MON 1018 10680.84 9916.49 12359.06 10680.84 0 0.0 2224.6908811028356 0.2082880074135401 2224.6908811028356 22 0
MON 1019 10796.95 9916.49 12359.06 10796.95 0 0.0 2224.6908811028356 0.20604808590415213 2224.6908811028356 22 0
MON 1020 10974.9 9916.49 12359.06 10974.9 0 0.0 2224.6908811028356 0.2027071664528001 2224.6908811028356 22 0
MON 1021 10948.99 9916.49 12335.71 10948.99 0 0.0 2224.6908811028356 0.20318685843194995 2224.6908811028356 22 0
MON 1022 10944.59 9945.11 12067.08 10944.59 0 0.0 2224.6908811028356 0.20326854465108657 2224.6908811028356 22 0
MON 1023 11094.35 10017.25 12067.08 11094.35 0 0.0 2224.6908811028356 0.20052467076510436 2224.6908811028356 22 0
MON 1024 10938.27 10140.84 12067.08 10938.27 0 0.0 2224.6908811028356 0.20338599075565292 2224.6908811028356 22 0
MON 1025 10462.26 10140.84 12067.08 10462.26 0 0.0 2224.6908811028356 0.212639609520585 2224.6908811028356 22 0
MON 1026 10538.46 10224.33 12067.08 10538.46 0 0.0 2224.6908811028356 0.21110208522904067 2224.6908811028356 22 0
MON 1027 10246.19 10224.33 12067.08 10246.19 0 0.0 2224.6908811028356 0.21712371926568175 2224.6908811028356 22 0
MON 1028 10760.07 10197.86 12067.08 10760.07 0 0.0 2224.6908811028356 0.20675431303911923 2224.6908811028356 22 0
MON 1029 10692.72 10197.86 12067.08 10692.72 0 0.0 2224.6908811028356 0.2080565918777295 2224.6908811028356 22 0
MON 1030 10750.72 10197.86 12067.08 10750.72 0 0.0 2224.6908811028356 0.2069341291655662 2224.6908811028356 22 0
MON 1031 10775.27 10197.86 12067.08 10775.27 0 0.0 2224.6908811028356 0.2064626576506051 2224.6908811028356 22 0
MON 1032 10709.65 10197.86 12067.08 10709.65 0 0.0 2224.6908811028356 0.2077276924178508 2224.6908811028356 22 0
MON 1033 10844.64 10197.86 12067.08 10844.64 0 0.0 2224.6908811028356 0.20514197622999342 2224.6908811028356 22 0
MON 1034 10784.49 10197.86 12067.08 10784.49 0 0.0 2224.6908811028356 0.20628614622507283 2224.6908811028356 22 0
MON 1035 10619.45 10197.86 12067.08 10619.45 0 0.0 2224.6908811028356 0.20949209997719614 2224.6908811028356 22 0
MON 1036 10575.98 10197.86 11964.82 10575.98 0 0.0 2224.6908811028356 0.2103531664302349 2224.6908811028356 22 0
MON 1037 10549.33 10197.86 11443.02 10549.33 0 0.0 2224.6908811028356 0.21088456623338503 2224.6908811028356 22 0
MON 1038 10669.58 10231.49 11134.09 10669.58 0 0.0 2224.6908811028356 0.2085078214046697 2224.6908811028356 22 0
MON 1039 10793.34 10416.69 11134.09 10793.34 0 0.0 2224.6908811028356 0.20611700188290516 2224.6908811028356 22 0
MON 1040 10604.41 10416.69 11134.09 10604.41 0 0.0 2224.6908811028356 0.2097892179859922 2224.6908811028356 22 0
MON 1041 10668.97 10416.69 11134.09 10668.97 0 0.0 2224.6908811028356 0.20851974287141456 2224.6908811028356 22 0
MON 1042 10915.69 10416.69 11134.09 10915.69 0 0.0 2224.6908811028356 0.20380671135794765 2224.6908811028356 22 0
MON 1043 11064.46 10416.69 11134.09 11064.46 0 0.0 2224.6908811028356 0.2010663765879976 2224.6908811028356 22 0
MON 1044 11296.36 10416.69 11134.09 11296.36 0 0.19693873788572916 0.0 0.19693873788572916 2224.6908811028356 23 1
MON 1045 11384.18 10416.69 11442.21 11384.18 0 0.19693873788572916 0.0 0.19693873788572916 2241.9860410639603 23 0
MON 1046 11555.36 10416.69 11442.21 11555.36 0 0.19693873788572916 0.0 0.19693873788572916 2275.6980142152393 23 0
MON 1047 11425.9 10511.13 11698.47 11425.9 0 0.19693873788572916 0.0 0.19693873788572916 2250.202325208553 23 0
MON 1048 11429.51 10528.89 11698.47 11429.51 0 0.19693873788572916 0.0 0.19693873788572916 2250.9132740523205 23 0
MON 1049 11495.35 10528.89 11698.47 11495.35 0 0.19693873788572916 0.0 0.19693873788572916 2263.8797205547166 23 0
MON 1050 11322.12 10528.89 11698.47 11322.12 0 0.19693873788572916 0.0 0.19693873788572916 2229.764022990772 23 0
MON 1051 11358.1 10562.51 11698.47 11358.1 0 0.19693873788572916 0.0 0.19693873788572916 2236.8498787799003 23 0
MON 1052 11483.36 10562.61 11698.47 11483.36 0 0.19693873788572916 0.0 0.19693873788572916 2261.5184250874668 23 0
MON 1053 11742.04 10846.85 11698.47 11742.04 0 0.19693873788572916 0.0 0.19693873788572916 2312.462537803747 23 0
MON 1054 11916.34 11056.94 11799.09 11916.34 0 0.19693873788572916 0.0 0.19693873788572916 2346.7889598172296 23 0
MON 1055 12823.69 11223.01 11999.92 12823.69 0 0.19693873788572916 0.0 0.19693873788572916 2525.4813236378463 23 0
MON 1056 12965.89 11223.01 13184.57 12965.89 0 0.19693873788572916 0.0 0.19693873788572916 2553.486012165197 23 0
MON 1057 12931.54 11223.01 13184.57 12931.54 0 0.19693873788572916 0.0 0.19693873788572916 2546.7211665188224 23 0
MON 1058 13108.06 11223.01 13184.57 13108.06 0 0.19693873788572916 0.0 0.19693873788572916 2581.4847925304107 23 0
MON 1059 13031.17 11223.01 13184.57 13031.17 0 0.19693873788572916 0.0 0.19693873788572916 2566.3421729743773 23 0
MON 1060 13075.25 11223.01 13329.18 13075.25 0 0.19693873788572916 0.0 0.19693873788572916 2575.0232325403804 23 0
MON 1061 13654.22 11285.35 13329.18 13654.22 0 0.19693873788572916 0.0 0.19693873788572916 2689.0448536140807 23 0
MON 1062 13271.29 11347.58 13759.67 13271.29 0 0.19693873788572916 0.0 0.19693873788572916 2613.631102715499 23 0
MON 1063 13437.88 11408.29 13837.7 13437.88 0 0.19693873788572916 0.0 0.19693873788572916 2646.439127059882 23 0
MON 1064 13546.52 11681.48 13837.7 13546.52 0 0.19693873788572916 0.0 0.19693873788572916 2667.8345515437877 23 0
MON 1065 13780.99 11900.93 13837.7 13780.99 0 0.19693873788572916 0.0 0.19693873788572916 2714.0107774158546 23 0
MON 1066 13737.11 12717.09 14028.21 13737.11 0 0.19693873788572916 0.0 0.19693873788572916 2705.369105597429 23 0
MON 1067 13550.49 12752.65 14028.21 13550.49 0 0.19693873788572916 0.0 0.19693873788572916 2668.616398333194 23 0
MON 1068 13950.3 12822.38 14028.21 13950.3 0 0.19693873788572916 0.0 0.19693873788572916 2747.3544751272875 23 0
MON 1069 14133.71 12822.38 14028.21 14133.71 0 0.19693873788572916 0.0 0.19693873788572916 2783.475009042909 23 0
MON 1070 15579.85 12822.38 14218.77 15579.85 0 0.19693873788572916 0.0 0.19693873788572916 3068.2759954489775 23 0
MON 1071 15565.88 12932.25 15706.4 15565.88 0 0.19693873788572916 0.0 0.19693873788572916 3065.524761280714 23 0
MON 1072 14833.75 12932.25 15903.44 14833.75 0 0.19693873788572916 0.0 0.19693873788572916 2921.3400031124347 23 0
MON 1073 15479.57 12980.06 15903.44 15479.57 0 0.19693873788572916 0.0 0.19693873788572916 3048.5269788137966 23 0
MON 1074 15332.32 13136.2 15903.44 15332.32 0 0.19693873788572916 0.0 0.19693873788572916 3019.527749660123 23 0
MON 1075 15290.9 13243.16 15903.44 15290.9 0 0.19693873788572916 0.0 0.19693873788572916 3011.3705471368958 23 0
MON 1076 15701.34 13243.16 15903.44 15701.34 0 0.19693873788572916 0.0 0.19693873788572916 3092.202082714715 23 0
MON 1077 16276.34 13243.16 15916.26 16276.34 0 0.19693873788572916 0.0 0.19693873788572916 3205.441856999009 23 0
MON 1078 16317.81 13325.44 16305.0 16317.81 0 0.19693873788572916 0.0 0.19693873788572916 3213.60890645913 23 0
MON 1079 16068.14 13580.47 16463.18 16068.14 0 0.19693873788572916 0.0 0.19693873788572916 3164.4392117712 23 0
MON 1080 15955.59 14102.09 16463.18 15955.59 0 0.19693873788572916 0.0 0.19693873788572916 3142.2737568221614 23 0
MON 1081 16716.11 14423.2 16463.18 16716.11 0 0.19693873788572916 0.0 0.19693873788572916 3292.0496057590162 23 0
MON 1082 17645.41 14423.2 16816.18 17645.41 0 0.19693873788572916 0.0 0.19693873788572916 3475.064774876224 23 0
MON 1083 17804.01 14744.11 17782.92 17804.01 0 0.19693873788572916 0.0 0.19693873788572916 3506.2992587049007 23 0
MON 1084 17817.09 14865.53 18393.95 17817.09 0 0.19693873788572916 0.0 0.19693873788572916 3508.8752173964463 23 0
MON 1085 18621.31 15124.96 18393.95 18621.31 0 0.19693873788572916 0.0 0.19693873788572916 3667.2572891789073 23 0
MON 1086 18642.23 15290.01 18773.23 18642.23 0 0.19693873788572916 0.0 0.19693873788572916 3671.3772475754768 23 0
MON 1087 18370.0 15534.77 18936.62 18370.0 0 0.19693873788572916 0.0 0.19693873788572916 3617.7646149608445 23 0
MON 1088 18364.12 15749.19 18936.62 18364.12 0 0.19693873788572916 0.0 0.19693873788572916 3616.6066151820764 23 0
MON 1089 19107.46 15749.19 18936.62 19107.46 0 0.19693873788572916 0.0 0.19693873788572916 3762.999056602054 23 0
MON 1090 18732.12 15793.53 19348.27 18732.12 0 0.19693873788572916 0.0 0.19693873788572916 3689.0800707240246 23 0
MON 1091 17150.62 15880.71 19390.97 17150.62 0 0.19693873788572916 0.0 0.19693873788572916 3377.621456757744 23 0
MON 1092 17108.4 16351.03 19390.97 17108.4 0 0.19693873788572916 0.0 0.19693873788572916 3369.306703244209 23 0
MON 1093 17717.42 16351.03 19390.97 17717.42 0 0.19693873788572916 0.0 0.19693873788572916 3489.246333391375 23 0
MON 1094 18177.48 16351.03 19390.97 18177.48 0 0.19693873788572916 0.0 0.19693873788572916 3579.849969143084 23 0
MON 1095 19625.84 16351.03 19390.97 19625.84 0 0.19693873788572916 0.0 0.19693873788572916 3865.088159547259 23 0
MON 1096 18803.0 16351.03 19749.26 18803.0 0 0.19693873788572916 0.0 0.19693873788572916 3703.0390884653652 23 0
MON 1097 19201.09 16351.03 19845.98 19201.09 0 0.19693873788572916 0.0 0.19693873788572916 3781.4384306302954 23 0
MON 1098 19445.4 16351.03 19845.98 19445.4 0 0.19693873788572916 0.0 0.19693873788572916 3829.552533683158 23 0
MON 1099 18699.77 16351.03 19845.98 18699.77 0 0.19693873788572916 0.0 0.19693873788572916 3682.709102553422 23 0
MON 1100 19154.23 16351.03 19845.98 19154.23 0 0.19693873788572916 0.0 0.19693873788572916 3772.20988137297 23 0
MON 1101 19345.12 16351.03 19845.98 19345.12 0 0.19693873788572916 0.0 0.19693873788572916 3809.8035170479766 23 0
MON 1102 19191.63 16526.42 19845.98 19191.63 0 0.19693873788572916 0.0 0.19693873788572916 3779.5753901698963 23 0
MON 1103 18321.14 16910.65 19845.98 18321.14 0 0.19693873788572916 0.0 0.19693873788572916 3608.1421882277477 23 0
MON 1104 18553.92 17559.12 19845.98 18553.92 0 0.19693873788572916 0.0 0.19693873788572916 3653.9855876327874 23 0
MON 1105 18264.99 17935.55 19845.98 18264.99 0 0.19693873788572916 0.0 0.19693873788572916 3597.0840780954645 23 0
MON 1106 18058.9 17935.55 19845.98 18058.9 0 0.19693873788572916 0.0 0.19693873788572916 3556.4969736045946 23 0
MON 1107 18803.66 17619.53 19845.98 18803.66 0 0.19693873788572916 0.0 0.19693873788572916 3703.16906803237 23 0
MON 1108 19142.38 17619.53 19845.98 19142.38 0 0.19693873788572916 0.0 0.19693873788572916 3769.8761573290244 23 0
MON 1109 19246.64 17619.53 19845.98 19246.64 0 0.19693873788572916 0.0 0.19693873788572916 3790.40899014099 23 0
MON 1110 19417.08 17619.53 19845.98 19417.08 0 0.19693873788572916 0.0 0.19693873788572916 3823.975228626234 23 0
MON 1111 21310.6 17619.53 19845.98 21310.6 0 0.19693873788572916 0.0 0.19693873788572916 4196.88266758762 23 0
MON 1112 22805.16 17619.53 21458.91 22805.16 0 0.19693873788572916 0.0 0.19693873788572916 4491.219427682116 23 0
MON 1113 23137.96 17619.53 23642.66 23137.96 0 0.19693873788572916 0.0 0.19693873788572916 4556.760639650485 23 0
MON 1114 23869.83 17619.53 23642.66 23869.83 0 0.19693873788572916 0.0 0.19693873788572916 4700.894193746914 23 0
MON 1115 23477.3 17619.53 24085.86 23477.3 0 0.19693873788572916 0.0 0.19693873788572916 4623.589830964629 23 0
MON 1116 22803.08 17619.53 24209.66 22803.08 0 0.19693873788572916 0.0 0.19693873788572916 4490.809795107313 23 0
MON 1117 23783.03 18046.04 24209.66 23783.03 0 0.19693873788572916 0.0 0.19693873788572916 4683.799911298433 23 0
MON 1118 23241.34 18734.33 24209.66 23241.34 0 0.19693873788572916 0.0 0.19693873788572916 4577.120166373113 23 0
MON 1119 23735.95 19012.71 24209.66 23735.95 0 0.19693873788572916 0.0 0.19693873788572916 4674.528035518773 23 0
MON 1120 24664.79 19079.84 24209.66 24664.79 0 0.19693873788572916 0.0 0.19693873788572916 4857.4526128165535 23 0
MON 1121 26437.04 19298.32 24710.1 26437.04 0 0.19693873788572916 0.0 0.19693873788572916 5206.477291034537 23 0
MON 1122 26272.29 21234.68 26718.07 26272.29 0 0.19693873788572916 0.0 0.19693873788572916 5174.031633967864 23 0
MON 1123 27084.81 22159.37 28288.84 27084.81 0 0.19693873788572916 0.0 0.19693873788572916 5334.048297274776 23 0
MON 1124 27362.44 22159.37 28288.84 27362.44 0 0.19693873788572916 0.0 0.19693873788572916 5388.724399073991 23 0
MON 1125 28840.95 22159.37 28288.84 28840.95 0 0.19693873788572916 0.0 0.19693873788572916 5679.900292425421 23 0
MON 1126 29001.72 22159.37 28937.74 29001.72 0 0.19693873788572916 0.0 0.19693873788572916 5711.562133315309 23 0
MON 1127 29374.15 22430.6 29244.88 29374.15 0 0.19693873788572916 0.0 0.19693873788572916 5784.908027466092 23 0
MON 1128 32127.27 22777.6 29600.63 32127.27 0 0.19693873788572916 0.0 0.19693873788572916 6327.10400551405 23 0
MON 1129 32782.02 22777.6 33155.12 32782.02 0 0.19693873788572916 0.0 0.19693873788572916 6456.04964414473 23 0
MON 1130 31971.91 23463.67 34608.56 31971.91 0 0.19693873788572916 0.0 0.19693873788572916 6296.507603196123 23 0
MON 1131 33992.43 24522.69 34608.56 33992.43 0 0.19693873788572916 0.0 0.19693873788572916 6694.426261868996 23 0
MON 1132 36824.36 25922.77 34608.56 36824.36 0 0.19693873788572916 0.0 0.19693873788572916 7252.14298184973 23 0
MON 1133 39371.04 25987.3 36879.7 39371.04 0 0.19693873788572916 0.0 0.19693873788572916 7753.682926848558 23 0
MON 1134 40797.61 25987.3 40180.37 40797.61 0 0.19693873788572916 0.0 0.19693873788572916 8034.629822154203 23 0
MON 1135 40254.55 27360.09 41946.74 40254.55 0 0.19693873788572916 0.0 0.19693873788572916 7927.680271157979 23 0
MON 1136 38356.44 28201.99 41946.74 38356.44 0 0.19693873788572916 0.0 0.19693873788572916 7553.868883389698 23 0
MON 1137 35566.66 28722.76 41946.74 35566.66 0 0.19693873788572916 0.0 0.19693873788572916 7004.453131210848 23 0
MON 1138 33922.96 28722.76 41946.74 33922.96 0 0.19693873788572916 0.0 0.19693873788572916 6680.744927748075 23 0
MON 1139 37316.36 28722.76 41946.74 37316.36 0 0.19693873788572916 0.0 0.19693873788572916 7349.036840889508 23 0
MON 1140 39187.33 28722.76 41946.74 39187.33 0 0.19693873788572916 0.0 0.19693873788572916 7717.503311311571 23 0
MON 1141 36825.37 30221.19 41946.74 36825.37 0 0.19693873788572916 0.0 0.19693873788572916 7252.341889974995 23 0
MON 1142 36178.14 30549.6 41946.74 36178.14 0 0.19693873788572916 0.0 0.19693873788572916 7124.877230653214 23 0
MON 1143 35791.28 30549.6 41946.74 35791.28 0 0.19693873788572916 0.0 0.19693873788572916 7048.6895105147405 23 0
MON 1144 36630.08 30549.6 41946.74 36630.08 0 0.19693873788572916 0.0 0.19693873788572916 7213.88172385329 23 0
MON 1145 36069.81 30549.6 41946.74 36069.81 0 0.19693873788572916 0.0 0.19693873788572916 7103.542857178052 23 0
MON 1146 35547.75 30549.6 41946.74 35547.75 0 0.19693873788572916 0.0 0.19693873788572916 7000.729019677428 23 0
MON 1147 30825.7 30549.6 41946.74 30825.7 0 0.19693873788572916 0.0 0.19693873788572916 6070.774452444121 23 0
MON 1148 33005.76 30250.75 41946.74 33005.76 0 0.19693873788572916 0.0 0.19693873788572916 6500.112717359284 23 0
MON 1149 32067.64 28953.37 41946.74 32067.64 0 0.19693873788572916 0.0 0.19693873788572916 6315.360548573924 23 0
MON 1150 32289.38 28953.37 41946.74 32289.38 0 0.19693873788572916 0.0 0.19693873788572916 6359.029744312706 23 0
MON 1151 32366.39 28953.37 41946.74 32366.39 0 0.19693873788572916 0.0 0.19693873788572916 6374.1959965172855 23 0
MON 1152 32569.85 28953.37 41946.74 32569.85 0 0.19693873788572916 0.0 0.19693873788572916 6414.265152127516 23 0
MON 1153 30432.55 28953.37 41946.74 30432.55 0 0.19693873788572916 0.0 0.19693873788572916 5993.347987644347 23 0
MON 1154 33466.1 28953.37 41946.74 33466.1 0 0.19693873788572916 0.0 0.19693873788572916 6590.771495957601 23 0
MON 1155 34316.39 28953.37 41946.74 34316.39 0 0.19693873788572916 0.0 0.19693873788572916 6758.226535394457 23 0
MON 1156 34269.52 28953.37 41946.74 34269.52 0 0.19693873788572916 0.0 0.19693873788572916 6748.996016749753 23 0
MON 1157 33114.36 28953.37 41946.74 33114.36 0 0.19693873788572916 0.0 0.19693873788572916 6521.500264293674 23 0
MON 1158 33537.18 28953.37 41946.74 33537.18 0 0.19693873788572916 0.0 0.19693873788572916 6604.769901446518 23 0
MON 1159 35510.29 29367.14 41946.74 35510.29 0 0.19693873788572916 0.0 0.19693873788572916 6993.35169455623 23 0
MON 1160 37472.09 29367.14 41946.74 37472.09 0 0.19693873788572916 0.0 0.19693873788572916 7379.706110540452 23 0
MON 1161 36926.06 29367.14 41946.74 36926.06 0 0.19693873788572916 0.0 0.19693873788572916 7272.1716514927075 23 0
MON 1162 38144.31 29367.14 41946.74 38144.31 0 0.19693873788572916 0.0 0.19693873788572916 7512.092268921997 23 0
MON 1163 39266.01 29367.14 41946.74 39266.01 0 0.19693873788572916 0.0 0.19693873788572916 7732.99845120842 23 0
MON 1164 38903.44 30023.21 41946.74 38903.44 0 0.19693873788572916 0.0 0.19693873788572916 7661.594373013191 23 0
MON 1165 46196.46 32064.81 41436.35 46196.46 0 0.19693873788572916 0.0 0.19693873788572916 9097.872527188572 23 0
MON 1166 46481.1 32270.18 46203.93 46481.1 0 0.19693873788572916 0.0 0.19693873788572916 9153.929169540364 23 0
MON 1167 44918.18 32270.18 48003.72 44918.18 0 0.19693873788572916 0.0 0.19693873788572916 8846.129677324001 23 0
MON 1168 47909.33 32384.23 48003.72 47909.33 0 0.19693873788572916 0.0 0.19693873788572916 9435.2029831509 23 0
MON 1169 47504.85 33489.22 48463.47 47504.85 0 0.19693873788572916 0.0 0.19693873788572916 9355.545202450881 23 0
MON 1170 47105.52 35443.98 48745.73 47105.52 0 0.19693873788572916 0.0 0.19693873788572916 9276.901656250971 23 0
MON 1171 48717.29 36317.5 48745.73 48717.29 0 0.19693873788572916 0.0 0.19693873788572916 9594.321605813055 23 0
MON 1172 47945.06 36658.76 49487.64 47945.06 0 0.19693873788572916 0.0 0.19693873788572916 9442.239604255557 23 0
MON 1173 49199.87 37446.15 49487.64 49199.87 0 0.19693873788572916 0.0 0.19693873788572916 9689.36030194195 23 0
MON 1174 52149.01 37446.15 50341.1 52149.01 0 0.19693873788572916 0.0 0.19693873788572916 10270.16021139027 23 0
MON 1175 51679.8 38076.32 52533.91 51679.8 0 0.19693873788572916 0.0 0.19693873788572916 10177.754586186906 23 0
MON 1176 55888.13 43881.15 52533.91 55888.13 0 0.19693873788572916 0.0 0.19693873788572916 11006.537784993556 23 0
MON 1177 56099.52 43881.15 56113.65 56099.52 0 0.19693873788572916 0.0 0.19693873788572916 11048.16866479522 23 0
MON 1178 57539.94 44187.76 57505.23 57539.94 0 0.19693873788572916 0.0 0.19693873788572916 11331.843161620583 23 0
MON 1179 54207.32 46347.48 58330.57 54207.32 0 0.19693873788572916 0.0 0.19693873788572916 10675.521184967844 23 0
MON 1180 48824.43 46347.48 58330.57 48824.43 0 0.19693873788572916 0.0 0.19693873788572916 9615.421622190132 23 0
MON 1181 49705.33 45290.59 58330.57 49705.33 0 0.19693873788572916 0.0 0.19693873788572916 9788.90495639367 23 0
MON 1182 47093.85 45290.59 58330.57 47093.85 0 0.19693873788572916 0.0 0.19693873788572916 9274.603381179846 23 0
MON 1183 46339.76 45290.59 58330.57 46339.76 0 0.19693873788572916 0.0 0.19693873788572916 9126.093848327597 23 0
MON 1184 46188.45 44454.84 58330.57 46188.45 0 0.19693873788572916 0.0 0.19693873788572916 9096.295047898106 23 0
MON 1185 45137.77 44454.84 58330.57 45137.77 0 0.19693873788572916 0.0 0.19693873788572916 8889.37545477633 23 0
MON 1186 49631.24 43241.62 58330.57 49631.24 0 0.19693873788572916 0.0 0.19693873788572916 9774.313765303716 23 0
MON 1187 48378.99 43241.62 58330.57 48378.99 0 0.19693873788572916 0.0 0.19693873788572916 9527.697230786313 23 0
MON 1188 50538.24 43241.62 58330.57 50538.24 0 0.19693873788572916 0.0 0.19693873788572916 9952.937200566072 23 0
MON 1189 48561.17 43241.62 58330.57 48561.17 0 0.19693873788572916 0.0 0.19693873788572916 9563.575530054333 23 0
MON 1190 48927.3 43241.62 58330.57 48927.3 0 0.19693873788572916 0.0 0.19693873788572916 9635.680710156437 23 0
MON 1191 48912.38 43241.62 58330.57 48912.38 0 0.19693873788572916 0.0 0.19693873788572916 9632.74238418718 23 0
MON 1192 51206.69 43241.62 58330.57 51206.69 0 0.19693873788572916 0.0 0.19693873788572916 10084.580899905788 23 0
MON 1193 52246.52 43241.62 58330.57 52246.52 0 0.19693873788572916 0.0 0.19693873788572916 10289.363707721506 23 0
MON 1194 54824.12 43241.62 58330.57 54824.12 0 0.19693873788572916 0.0 0.19693873788572916 10796.992998495762 23 0
MON 1195 56008.55 43241.62 58330.57 56008.55 0 0.19693873788572916 0.0 0.19693873788572916 11030.253147809757 23 0
MON 1196 57805.12 45115.09 58330.57 57805.12 0 0.19693873788572916 0.0 0.19693873788572916 11384.06737613312 23 0
MON 1197 57332.09 46542.51 58330.57 57332.09 0 0.19693873788572916 0.0 0.19693873788572916 11290.909444951034 23 0
MON 1198 61243.08 46542.51 58330.57 61243.08 0 0.19693873788572916 0.0 0.19693873788572916 12061.134879434741 23 0
MON 1199 59302.32 46542.51 61683.86 59302.32 0 0.19693873788572916 0.0 0.19693873788572916 11678.924054495634 23 0
MON 1200 55907.2 46542.51 61683.86 55907.2 0 0.19693873788572916 0.0 0.19693873788572916 11010.293406725037 23 0
MON 1201 56804.9 47257.53 61683.86 56804.9 0 0.19693873788572916 0.0 0.19693873788572916 11187.085311725057 23 0
MON 1202 58870.89 48918.68 61683.86 58870.89 0 0.19693873788572916 0.0 0.19693873788572916 11593.958774809595 23 0
MON 1203 57858.92 49506.05 61683.86 57858.92 0 0.19693873788572916 0.0 0.19693873788572916 11394.662680231373 23 0
MON 1204 58346.65 51981.83 61683.86 58346.65 0 0.19693873788572916 0.0 0.19693873788572916 11490.71561086038 23 0
MON 1205 58313.64 53290.89 61683.86 58313.64 0 0.19693873788572916 0.0 0.19693873788572916 11484.214663122772 23 0
MON 1206 57523.42 53555.03 61683.86 57523.42 0 0.19693873788572916 0.0 0.19693873788572916 11328.58973367071 23 0
MON 1207 54529.15 53555.03 61683.86 54529.15 0 0.19693873788572916 0.0 0.19693873788572916 10738.901978981608 23 0
MON 1208 54738.94 53555.03 61683.86 54738.94 0 0.19693873788572916 0.0 0.19693873788572916 10780.217756802656 23 0
MON 1209 52774.26 53470.69 61683.86 52774.26 0 0.0 10393.296157253322 0.1969387378857292 10393.296157253322 24 -1
MON 1210 51704.16 52514.33 61683.86 51704.16 0 0.0 10393.296157253322 0.20101469895755625 10393.296157253322 24 0
MON 1211 55137.31 50856.57 61683.86 55137.31 0 0.0 10393.296157253322 0.18849842615197082 10393.296157253322 24 0
MON 1212 55973.51 50856.57 61683.86 55973.51 0 0.0 10393.296157253322 0.18568240864747132 10393.296157253322 24 0
MON 1213 55950.75 50856.57 61683.86 55950.75 0 0.0 10393.296157253322 0.18575794171219012 10393.296157253322 24 0
MON 1214 57750.2 50856.57 61683.86 57750.2 0 0.0 10393.296157253322 0.17996987295720746 10393.296157253322 24 0
MON 1215 58917.69 50856.57 61683.86 58917.69 0 0.0 10393.296157253322 0.17640366004256652 10393.296157253322 24 0
MON 1216 58918.83 50856.57 61683.86 58918.83 0 0.0 10393.296157253322 0.17640024686935096 10393.296157253322 24 0
MON 1217 59095.81 50856.57 61683.86 59095.81 0 0.0 10393.296157253322 0.17587196380341216 10393.296157253322 24 0
MON 1218 59384.31 50856.57 61683.86 59384.31 0 0.0 10393.296157253322 0.17501754516055373 10393.296157253322 24 0
MON 1219 57603.89 50856.57 61683.86 57603.89 0 0.0 10393.296157253322 0.18042698431049226 10393.296157253322 24 0
MON 1220 58758.56 50856.57 61683.86 58758.56 0 0.0 10393.296157253322 0.17688139663826552 10393.296157253322 24 0
MON 1221 59057.88 51579.86 61683.86 59057.88 0 0.0 10393.296157253322 0.17598491780018724 10393.296157253322 24 0
MON 1222 58192.36 54242.91 61683.86 58192.36 0 0.0 10393.296157253322 0.17860241717732916 10393.296157253322 24 0
MON 1223 56048.94 55071.11 61683.86 56048.94 0 0.0 10393.296157253322 0.18543251945983852 10393.296157253322 24 0
MON 1224 58323.95 55139.34 61683.86 58323.95 0 0.0 10393.296157253322 0.17819945592253822 10393.296157253322 24 0
MON 1225 58245.0 55604.02 61683.86 58245.0 0 0.0 10393.296157253322 0.1784410019272611 10393.296157253322 24 0
MON 1226 59793.24 55604.02 61683.86 59793.24 0 0.0 10393.296157253322 0.17382058836840625 10393.296157253322 24 0
MON 1227 60204.96 55604.02 61683.86 60204.96 0 0.0 10393.296157253322 0.17263189207755178 10393.296157253322 24 0
MON 1228 59893.45 55604.02 61683.86 59893.45 0 0.0 10393.296157253322 0.17352976255756386 10393.296157253322 24 0
